step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_table_force_norm_n,support_table_force_x_n,support_table_force_y_n,support_table_force_z_n,support_table_contact_point_x_w_m,support_table_contact_point_y_w_m,support_table_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m,robot_root_pos_w_m_x,robot_root_pos_w_m_y,robot_root_pos_w_m_z,robot_root_quat_w,robot_root_quat_x,robot_root_quat_y,robot_root_quat_z,robot_root_position_drift_m,robot_root_rotation_drift_rad,object_bottom_z_local_m,object_bottom_table_gap_mm
10,sole_support_robot_free_baseline,0.055,0.0024424855379128643,0.03877057195713245,0.001951475561206663,0.0021923708733345335,0.0004578394889875881,313.90353232103735,0.8178119166311656,0.0026535987854003906,link4,0.0,offline_hull_cylinder_witness,0.29999876022338867,1.8081603911923594e-06,0.03288345783948898,0.29999876022338867,1.8081603911923594e-06,0.03288345783948898,0.0021754740737378597,-0.0008320028427988291,-0.0007354042609222233,0.01474379189312458,0.035277627408504486,-0.0064239283092319965,-1.2397766113170228e-06,1.8081603911923594e-06,4.578394889875881e-07,0.293,0.011,0.032882999999999996,0.34388163685798645,-1.6815029084682465e-06,0.3424398601055145,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-1.1763055226765573e-05,-1.2314457308093552e-05,2.7142746148456354e-06,-1.3633109574584523e-06,0.0011768793920055032,1.573449969291687,0.0003017720009665936,-9.254828910343349e-06,3.8350186741531456e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.008320808410768,1.0049462844108348e-06,8.458522984255978e-07,7.0083208084106445,7.008320808410768,1.0049462844108348e-06,8.458522984255978e-07,7.0083208084106445,0.30000001192092896,1.4621764421463013e-07,-0.012116883881390095,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117121148880833,-0.00012114888083350484
11,sole_support_robot_free_baseline,0.06,0.002500385421834901,0.03667666135300575,0.0019264991328567698,0.0019286684526114081,0.00046156477928605,313.8443447671011,0.8178119166311656,0.0027805566787719727,link4,0.0,offline_hull_cylinder_witness,0.3000014126300812,1.3131025298207533e-06,0.03288346156477928,0.3000014126300812,1.3131025298207533e-06,0.03288346156477928,-0.0022101078648120165,0.0010266941972076893,-0.0005596869741566479,-0.008187619037926197,-0.034404680132865906,0.009718969464302063,1.41263008118786e-06,1.3131025298207533e-06,4.6156477928605e-07,0.293,0.011,0.032882999999999996,0.34389179944992065,-1.7122365534305573e-06,0.342378169298172,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-8.391801202378701e-06,1.4567664948117454e-05,9.160281706499518e-07,-1.434719479220803e-06,0.0012333545600995421,1.5735769271850586,0.0003162123030051589,-9.698250323708635e-06,-4.823564724726337e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.088503360749619,2.640924094521324e-06,3.4425379453750793e-06,7.088503360748291,7.088503360749619,2.640924094521324e-06,3.4425379453750793e-06,7.088503360748291,0.2999998927116394,7.681082934141159e-07,-0.012116770260035992,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117110013582018,-0.00011001358201853662
12,sole_support_robot_free_baseline,0.065,0.0024094792604778216,0.03879629631029711,0.001956055980649931,0.0020060494881742187,0.00047646594047989765,313.79119932910936,0.8178119166311656,0.0028946399688720703,link4,0.0,offline_hull_cylinder_witness,0.2999984622001648,1.2881794191343943e-06,0.032883476465940475,0.2999984622001648,1.2881794191343943e-06,0.032883476465940475,0.002308123977854848,8.277170854853466e-05,-0.000686515006236732,0.00399636197835207,0.03837837651371956,-0.004035085439682007,-1.537799835193976e-06,1.2881794191343943e-06,4.7646594047989765e-07,0.293,0.011,0.032882999999999996,0.34390079975128174,-1.7113052308559418e-06,0.34232279658317566,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-8.412937859247904e-06,-1.4852637832518667e-05,2.300496134921559e-06,-1.4968666164349997e-06,0.0012840881245210767,1.5736910104751587,0.00032918795477598906,-1.0096454388985876e-05,6.576645152946148e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.044936656952503,-8.798099884188559e-07,2.7680566745402757e-06,7.044936656951904,7.044936656952503,-8.798099884188559e-07,2.7680566745402757e-06,7.044936656951904,0.30000007152557373,5.492474883794785e-07,-0.012116773054003716,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117103881336036,-0.00010388133603669858
13,sole_support_robot_free_baseline,0.07,0.0025001537027963057,0.0379266482766077,0.0022434521906204265,0.0022518540452292264,0.0005546970367475978,313.74340438466123,0.8178119166311656,0.0029969215393066406,link4,0.0,offline_hull_cylinder_witness,0.30000168085098267,1.4985281495683012e-06,0.03288355469703674,0.30000168085098267,1.4985281495683012e-06,0.03288355469703674,-0.0023508556187152863,0.0005312659195624292,-0.0006648330017924309,-0.0020918245427310467,-0.03682493418455124,0.008830579929053783,1.6808509826771179e-06,1.4985281495683012e-06,5.546970367475978e-07,0.293,0.011,0.032882999999999996,0.34390905499458313,-1.8258579075336456e-06,0.34227296710014343,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.914141628541984e-06,1.6881958799785934e-05,7.532846098001755e-07,-1.5509073136854568e-06,0.001329662511125207,1.5737932920455933,0.00034084697836078703,-1.0454467883391771e-05,-5.01580114248279e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0663213729864776,9.322778282694344e-07,2.8539834602270275e-06,7.06632137298584,7.0663213729864776,9.322778282694344e-07,2.8539834602270275e-06,7.06632137298584,0.29999977350234985,5.445908755064011e-07,-0.012116768397390842,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117110914127045,-0.00011091412704597459
14,sole_support_robot_free_baseline,0.075,0.002460424194414807,0.039017881770985446,0.0020654582679788267,0.002128299318359074,0.0004913671016737453,313.7005261887444,0.8178119166311656,0.0030890703201293945,link4,0.0,offline_hull_cylinder_witness,0.29999837279319763,1.3718075706492527e-06,0.03288349136710167,0.29999837279319763,1.3718075706492527e-06,0.03288349136710167,0.002337440848350525,0.0003479406877886504,-0.0006848319317214191,0.0008719784091226757,0.038856249302625656,-0.0034389884676784277,-1.6272068023570618e-06,1.3718075706492527e-06,4.913671016737453e-07,0.293,0.011,0.032882999999999996,0.34391629695892334,-1.830514520406723e-06,0.3422282934188843,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-8.966942004917655e-06,-1.5635772797395475e-05,2.5138858745776815e-06,-1.5978220062606852e-06,0.0013705998426303267,1.573885440826416,0.0003513223782647401,-1.0776072485896293e-05,2.2435749005150774e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.06032085418789,-1.1779329724959098e-06,3.3191238344443263e-06,7.060320854187012,7.06032085418789,-1.1779329724959098e-06,3.3191238344443263e-06,7.060320854187012,0.3000001311302185,6.083864718675613e-07,-0.012116720899939537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117121437487055,-0.00012143748705575885
15,sole_support_robot_free_baseline,0.08,0.002558578998642802,0.03915436942420837,0.002348844731294386,0.002304852317824375,0.0005546970367475978,313.66197475598403,0.8178119166311656,0.0031719207763671875,link4,0.0,offline_hull_cylinder_witness,0.3000018000602722,1.439488528376387e-06,0.03288355469703674,0.3000018000602722,1.439488528376387e-06,0.03288355469703674,-0.0024249365087598562,0.00043531981646083295,-0.0006902941968291998,-0.0007139588124118745,-0.03814984858036041,0.008783163502812386,1.800060272227899e-06,1.439488528376387e-06,5.546970367475978e-07,0.293,0.011,0.032882999999999996,0.34392285346984863,-1.8277205526828766e-06,0.34218811988830566,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.530907846055925e-06,1.8146922229789197e-05,4.4036323743057437e-07,-1.638492335587216e-06,0.001407375792041421,1.5739682912826538,0.0003607353719417006,-1.1064996215282008e-05,-7.218898330670076e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.06241369247511,1.0030347539213835e-06,3.0857606816425687e-06,7.062413692474365,7.06241369247511,1.0030347539213835e-06,3.0857606816425687e-06,7.062413692474365,0.29999977350234985,5.650799721479416e-07,-0.012116753496229649,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117142181422319,-0.00014218142231972597
16,sole_support_robot_free_baseline,0.085,0.0024748796552266205,0.038994220594154784,0.0020855310101189927,0.0021950663840503734,0.000506268262867593,313.62714294329857,0.8178119166311656,0.003246307373046875,link4,0.0,offline_hull_cylinder_witness,0.29999834299087524,1.4396656524695572e-06,0.03288350626826286,0.29999834299087524,1.4396656524695572e-06,0.03288350626826286,0.0023441386874765158,0.000390041881473735,-0.0006913106772117317,0.00032119048410095274,0.038843072950839996,-0.0034149319399148226,-1.6570091247447571e-06,1.4396656524695572e-06,5.06268262867593e-07,0.293,0.011,0.032882999999999996,0.3439287841320038,-1.8319115042686462e-06,0.34215182065963745,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.41784219321562e-06,-1.557347241032403e-05,2.5050767362699844e-06,-1.6737047872084077e-06,0.0014404127141460776,1.5740426778793335,0.0003691936726681888,-1.1324579645588528e-05,-6.212387917460538e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063053607941512,-8.136363476296538e-07,3.34461105921946e-06,7.063053607940674,7.063053607941512,-8.136363476296538e-07,3.34461105921946e-06,7.063053607940674,0.3000001311302185,5.718320608139038e-07,-0.012116720899939537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117112491459567,-0.00011249145956751527
17,sole_support_robot_free_baseline,0.09,0.0025793231920078837,0.039548884446385685,0.0023308814884242615,0.00228790211790223,0.0005695981979414455,313.59594669758326,0.8178119166311656,0.003313302993774414,link4,0.0,offline_hull_cylinder_witness,0.3000018000602722,1.412189476468484e-06,0.03288356959819794,0.3000018000602722,1.412189476468484e-06,0.03288356959819794,-0.0024469830095767975,0.000427886814577505,-0.000694330723490566,-0.0005452652694657445,-0.03854847699403763,0.008822237141430378,1.800060272227899e-06,1.412189476468484e-06,5.695981979414455e-07,0.293,0.011,0.032882999999999996,0.3439341187477112,-1.8263235688209534e-06,0.3421193063259125,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.471223165746778e-06,1.8001199350692332e-05,4.2350603735030745e-07,-1.7041496676029055e-06,0.0014700894244015217,1.574109673500061,0.0003767932066693902,-1.1558268852240872e-05,1.307781465585689e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062765121460753,1.1575867802093853e-06,3.1384133762912825e-06,7.062765121459961,7.062765121460753,1.1575867802093853e-06,3.1384133762912825e-06,7.062765121459961,0.29999974370002747,5.997717380523682e-07,-0.012116752564907074,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117121951013742,-0.00012195101374221085
18,sole_support_robot_free_baseline,0.095,0.00248161067197034,0.039105124430684236,0.0021095361229549565,0.0022061451212030065,0.0005211694240614406,313.5680529469448,0.8178119166311656,0.003373265266418457,link4,0.0,offline_hull_cylinder_witness,0.29999834299087524,1.456501649954589e-06,0.03288352116942406,0.29999834299087524,1.456501649954589e-06,0.03288352116942406,0.002351619303226471,0.00038056986522860825,-0.0006953019183129072,0.0004302696615923196,0.03894893079996109,-0.003465027315542102,-1.6570091247447571e-06,1.456501649954589e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34393879771232605,-1.810956746339798e-06,0.3420902490615845,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.335631148132961e-06,-1.5866433386690915e-05,2.482224772393238e-06,-1.730425992718665e-06,0.0014967494644224644,1.574169635772705,0.00038362230407074094,-1.1767833711928688e-05,2.6476301619865472e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063060283661709,-7.62383137953293e-07,3.318477865832392e-06,7.063060283660889,7.063060283661709,-7.62383137953293e-07,3.318477865832392e-06,7.063060283660889,0.3000001609325409,5.736947059631348e-07,-0.012116720899939537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117104712055932,-0.00010471205593234889
19,sole_support_robot_free_baseline,0.1,0.002585876330136266,0.039635954228448136,0.0023271977814700922,0.0023089573520111047,0.0005658729076429836,313.5429725983633,0.8178119166311656,0.0034275054931640625,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.408150183124235e-06,0.03288356587290764,0.3000018298625946,1.408150183124235e-06,0.03288356587290764,-0.002452257089316845,0.00043639098294079304,-0.0006948053487576544,-0.0006316958460956812,-0.03862709924578667,0.008863240480422974,1.8298625946155944e-06,1.408150183124235e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.3439430594444275,-1.821666955947876e-06,0.34206411242485046,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.573034731147345e-06,1.7910821043187752e-05,4.7158971483440837e-07,-1.753067408571951e-06,0.0015206964453682303,1.5742238759994507,0.0003897577407769859,-1.1955823538301047e-05,1.3158961767456567e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063271999359899,1.0804131989061716e-06,3.112387048531673e-06,7.063271999359131,7.063271999359899,1.0804131989061716e-06,3.112387048531673e-06,7.063271999359131,0.29999977350234985,6.300397217273712e-07,-0.012116741389036179,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117124583477051,-0.0001245834770520482
20,sole_support_robot_free_baseline,0.105,0.0024886890873143186,0.039187528624794174,0.002132269726704974,0.0022360341415685837,0.0005099935531660549,313.5203465167306,0.8178119166311656,0.0034761428833007812,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.467826905354741e-06,0.03288350999355316,0.29999831318855286,1.467826905354741e-06,0.03288350999355316,0.002358304336667061,0.0003804797015618533,-0.0006980037433095276,0.0004335127305239439,0.03902910277247429,-0.0034933655988425016,-1.6868114471324525e-06,1.467826905354741e-06,5.099935531660549e-07,0.293,0.011,0.032882999999999996,0.3439468741416931,-1.8137507140636444e-06,0.3420405387878418,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.536900506645907e-06,-1.5977762814145535e-05,2.76607352134306e-06,-1.7725066072671325e-06,0.0015422110445797443,1.5742725133895874,0.00039527195622213185,-1.2125039575039409e-05,1.291619480640882e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062738418579931,-8.403462175010645e-07,3.3186893233505543e-06,7.062738418579102,7.062738418579931,-8.403462175010645e-07,3.3186893233505543e-06,7.062738418579102,0.3000001907348633,5.660112947225571e-07,-0.01211671344935894,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117122632441774,-0.00012263244177426746
21,sole_support_robot_free_baseline,0.11,0.002592946397085248,0.03970539273324053,0.002328239950784039,0.0023078499207330213,0.0005621476173445217,313.499956079474,0.8178119166311656,0.003519892692565918,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4063335811442812e-06,0.03288356214761734,0.3000018298625946,1.4063335811442812e-06,0.03288356214761734,-0.0024577747099101543,0.0004453989677131176,-0.0006959412712603807,-0.000725730846170336,-0.038684457540512085,0.008916516788303852,1.8298625946155944e-06,1.4063335811442812e-06,5.621476173445217e-07,0.293,0.011,0.032882999999999996,0.3439503312110901,-1.8444843590259552e-06,0.34201928973197937,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.605878403817769e-06,1.7903548723552376e-05,4.58266413261299e-07,-1.7891937886815867e-06,0.0015615372685715556,1.5743162631988525,0.00040022595203481615,-1.2277298083063215e-05,2.405054454202027e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063497066498618,1.1562129884623573e-06,3.1905233299767133e-06,7.063497066497803,7.063497066498618,1.1562129884623573e-06,3.1905233299767133e-06,7.063497066497803,0.29999977350234985,6.211921572685242e-07,-0.012116743251681328,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117128617927034,-0.0001286179270344745
22,sole_support_robot_free_baseline,0.115,0.0024926723518594904,0.039266685756821684,0.0021325112343713684,0.0022365758841954623,0.0005099935531660549,313.481710444935,0.8178119166311656,0.003559112548828125,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4686520444229245e-06,0.03288350999355316,0.29999831318855286,1.4686520444229245e-06,0.03288350999355316,0.002363045234233141,0.00037379880086518824,-0.000699790776707232,0.000523395836353302,0.03910509869456291,-0.003519932273775339,-1.6868114471324525e-06,1.4686520444229245e-06,5.099935531660549e-07,0.293,0.011,0.032882999999999996,0.3439534306526184,-1.8388964235782623e-06,0.342000275850296,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.501355634711217e-06,-1.6001376934582368e-05,2.7749952096201014e-06,-1.8034605773209478e-06,0.0015788984019309282,1.5743554830551147,0.0004046778194606304,-1.2413890544848982e-05,1.8669458340392353e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062645435334085,-8.663342896397808e-07,3.3187668577738805e-06,7.062645435333252,7.062645435334085,-8.663342896397808e-07,3.3187668577738805e-06,7.062645435333252,0.30000025033950806,5.587935447692871e-07,-0.01211671531200409,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117122704100279,-0.00012270410027978573
23,sole_support_robot_free_baseline,0.12,0.0025948754250509705,0.039729052609902976,0.002330019609990285,0.002310125010382758,0.0005621476173445217,313.46525878567667,0.8178119166311656,0.003594517707824707,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4100639873504406e-06,0.03288356214761734,0.3000018298625946,1.4100639873504406e-06,0.03288356214761734,-0.0024593404959887266,0.00044729223009198904,-0.0006963852792978287,-0.0007476414320990443,-0.03870590776205063,0.008927001617848873,1.8298625946155944e-06,1.4100639873504406e-06,5.621476173445217e-07,0.293,0.011,0.032882999999999996,0.3439561724662781,-1.850072294473648e-06,0.3419831395149231,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.605592822481412e-06,1.7921323888003826e-05,4.795287509296031e-07,-1.8156296164306696e-06,0.001594493049196899,1.5743908882141113,0.00040867735515348613,-1.2536459507828113e-05,-3.0615318765379873e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063691139222007,1.1562448207769194e-06,3.1906110962154344e-06,7.063691139221191,7.063691139222007,1.1562448207769194e-06,3.1906110962154344e-06,7.063691139221191,0.29999974370002747,6.225891411304474e-07,-0.012116743251681328,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117129145887598,-0.00012914588759863066
24,sole_support_robot_free_baseline,0.125,0.0024934026554764826,0.03926970899771933,0.002135354797440785,0.0022615345088566655,0.0005174441337629787,313.45065739966844,0.8178119166311656,0.0036258697509765625,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.4723367485203198e-06,0.03288351744413376,0.29999828338623047,1.4723367485203198e-06,0.03288351744413376,0.0023636040277779102,0.00037453105323947966,-0.0007001137710176408,0.0005168556235730648,0.039108071476221085,-0.0035215977113693953,-1.7166137695201478e-06,1.4723367485203198e-06,5.174441337629787e-07,0.293,0.011,0.032882999999999996,0.3439587354660034,-1.8174760043621063e-06,0.341967910528183,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.504713489150163e-06,-1.6028239770093933e-05,2.7606427011050982e-06,-1.8259792113894946e-06,0.0016085028182715178,1.5744222402572632,0.0004122715909034014,-1.2646928553294856e-05,2.1316826342293593e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0626630783089475,-8.395902568736346e-07,3.344547394590336e-06,7.0626630783081055,7.0626630783089475,-8.395902568736346e-07,3.344547394590336e-06,7.0626630783081055,0.30000025033950806,5.522742867469788e-07,-0.012116719037294388,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211711609715771,-0.00011609715771035423
25,sole_support_robot_free_baseline,0.13,0.0025989818080435854,0.03975681148438621,0.002342367326060519,0.0023303605367022986,0.0005658729076429836,313.4373518824988,0.8178119166311656,0.0036542415618896484,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.4043598639545962e-06,0.03288356587290764,0.300001859664917,1.4043598639545962e-06,0.03288356587290764,-0.0024620795156806707,0.00045543338637799025,-0.0006967433728277683,-0.000838064297568053,-0.03872324526309967,0.008967272937297821,1.8596649170032897e-06,1.4043598639545962e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.3439609408378601,-1.8454156816005707e-06,0.3419540524482727,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.412283361598384e-06,1.81450759555446e-05,5.63243702345062e-07,-1.8347647028349456e-06,0.0016210837056860328,1.5744506120681763,0.0004154997004661709,-1.2746168977173511e-05,-1.4509413635843682e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063685417176108,1.1562437975953799e-06,3.190608367731329e-06,7.063685417175293,7.063685417176108,1.1562437975953799e-06,3.190608367731329e-06,7.063685417175293,0.2999997138977051,6.258487701416016e-07,-0.01211673952639103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117129083843145,-0.00012908384314572197
26,sole_support_robot_free_baseline,0.135,0.002495311167119812,0.039276523781210666,0.002145697262651342,0.002261459534322126,0.0005211694240614406,313.4254762157442,0.8178119166311656,0.0036797523498535156,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.4722215837537078e-06,0.03288352116942406,0.29999828338623047,1.4722215837537078e-06,0.03288352116942406,0.0023650936782360077,0.00037591016734950244,-0.00070114282425493,0.0005047855083830655,0.03911444917321205,-0.0035285092890262604,-1.7166137695201478e-06,1.4722215837537078e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.3439629077911377,-1.8505379557609558e-06,0.3419416844844818,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.639890777179971e-06,-1.6052676073741168e-05,2.7699054498953046e-06,-1.8421595768813859e-06,0.0016323862364515662,1.5744761228561401,0.00041840053745545447,-1.2835426787205506e-05,-5.531576173674335e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062566280365787,-7.638241186214145e-07,3.2664609079802176e-06,7.06256628036499,7.062566280365787,-7.638241186214145e-07,3.2664609079802176e-06,7.06256628036499,0.30000025033950806,5.704350769519806e-07,-0.012116717174649239,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117115440194136,-0.00011544019413653461
