sample,host_elapsed_s,wall_time_ns,host_mono_ns,phase,P_command_I0,b_deg,s_deg,e_deg,t_deg,r_deg,gripper_open_deg,tB_raw,tS_raw,tE_raw,tT_raw,tR_raw,tG_raw
439,7.89401887,1789106165161936109,6529080213100,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
440,7.911924778,1789106165179842246,6529098119008,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
441,7.93011765,1789106165198035253,6529116311880,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
442,7.94782991,1789106165215747577,6529134024140,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
443,7.966131397,1789106165234048600,6529152325627,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
444,7.983271479,1789106165251188700,6529169465709,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
445,8.001308926,1789106165269225860,6529187503156,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
446,8.019096704,1789106165287013667,6529205290934,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
447,8.037037862,1789106165304955033,6529223232092,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
448,8.055087456,1789106165323004650,6529241281686,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
449,8.072971065,1789106165340888477,6529259165295,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
450,8.090978139,1789106165358895497,6529277172369,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
451,8.108986378,1789106165376903652,6529295180608,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
452,8.127036497,1789106165394953775,6529313230727,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
453,8.147431187,1789106165415348660,6529333625417,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
454,8.163351171,1789106165431268514,6529349545401,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
455,8.180096501,1789106165448013673,6529366290731,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
456,8.19804265,1789106165465959929,6529384236880,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
457,8.215991905,1789106165483909038,6529402186135,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
458,8.234130832,1789106165502048190,6529420325062,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
459,8.251998943,1789106165519916065,6529438193173,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
460,8.270089932,1789106165538007145,6529456284162,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
461,8.288089576,1789106165556006800,6529474283806,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
462,8.306124838,1789106165574042216,6529492319068,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
463,8.324095518,1789106165592012659,6529510289748,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
464,8.342287381,1789106165610204302,6529528481611,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
465,8.360596553,1789106165628513702,6529546790783,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
466,8.377082714,1789106165645000208,6529563276944,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
467,8.395019087,1789106165662936465,6529581213317,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
468,8.412967125,1789106165680884718,6529599161355,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
469,8.430946399,1789106165698863406,6529617140629,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
470,8.449139655,1789106165717056880,6529635333885,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
471,8.467008924,1789106165734926231,6529653203154,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
472,8.484984808,1789106165752902268,6529671179038,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
473,8.503128394,1789106165771045474,6529689322624,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
474,8.521062515,1789106165788979535,6529707256745,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
475,8.539094483,1789106165807011600,6529725288713,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
476,8.556835091,1789106165824751940,6529743029321,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
477,8.575532564,1789106165843449725,6529761726794,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
478,8.592233807,1789106165860150966,6529778428037,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
479,8.610129627,1789106165878046784,6529796323857,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
480,8.627915016,1789106165895832234,6529814109246,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
481,8.646000308,1789106165913917721,6529832194538,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
482,8.664004394,1789106165931921377,6529850198624,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
483,8.681928117,1789106165949845562,6529868122347,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
484,8.699699496,1789106165967617044,6529885893726,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
485,8.71788706,1789106165985804666,6529904081290,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
486,8.735974663,1789106166003892132,6529922168893,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
487,8.756363809,1789106166024281356,6529942558039,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
488,8.772585556,1789106166040502986,6529958779786,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
489,8.789199789,1789106166057117075,6529975394019,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
490,8.806832842,1789106166074750474,6529993027072,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
491,8.824934437,1789106166092851730,6530011128667,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
492,8.843036896,1789106166110953894,6530029231126,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
493,8.861054524,1789106166128971846,6530047248754,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
494,8.879081252,1789106166146998438,6530065275482,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
495,8.896946599,1789106166164863921,6530083140829,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
496,8.915105088,1789106166183022306,6530101299318,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
497,8.933155362,1789106166201072527,6530119349592,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
498,8.950972811,1789106166218890148,6530137167041,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
499,8.96945184,1789106166237369068,6530155646070,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
500,8.986105605,1789106166254022768,6530172299835,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
501,9.004053957,1789106166271971187,6530190248187,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
502,9.021964989,1789106166289882239,6530208159219,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
503,9.039946426,1789106166307863718,6530226140656,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
504,9.058093368,1789106166326010362,6530244287598,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
505,9.076048093,1789106166343965174,6530262242323,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
506,9.093957591,1789106166361874927,6530280151821,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
507,9.112133543,1789106166380050960,6530298327773,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
508,9.130093209,1789106166398010234,6530316287439,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
509,9.147985319,1789106166415902563,6530334179549,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
510,9.165987381,1789106166433904433,6530352181611,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
511,9.18435391,1789106166452271109,6530370548140,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
512,9.200876315,1789106166468793644,6530387070545,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
513,9.218958671,1789106166486875940,6530405152901,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
514,9.237081098,1789106166504998042,6530423275328,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
515,9.254960127,1789106166522877465,6530441154357,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
516,9.272872595,1789106166540790109,6530459066825,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
517,9.291045478,1789106166558961420,6530477239708,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
518,9.308898757,1789106166576816114,6530495092987,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
519,9.326832577,1789106166594749854,6530513026807,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
520,9.344990411,1789106166612907765,6530531184641,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
521,9.3655163,1789106166633433430,6530551710530,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
522,9.381413108,1789106166649330439,6530567607338,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
523,9.398115903,1789106166666033123,6530584310133,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
524,9.416333994,1789106166684250552,6530602528224,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
525,9.433993319,1789106166701910383,6530620187549,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
526,9.452038714,1789106166719955999,6530638232944,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
527,9.46985228,1789106166737769771,6530656046510,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
528,9.487972421,1789106166755890040,6530674166651,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
529,9.505838752,1789106166773756179,6530692032982,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
530,9.524017117,1789106166791934316,6530710211347,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
531,9.54206258,1789106166809979821,6530728256810,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
532,9.560128111,1789106166828045311,6530746322341,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
533,9.578313883,1789106166846231187,6530764508113,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
534,9.595090597,1789106166863008021,6530781284827,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
535,9.61320608,1789106166881123322,6530799400310,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
536,9.631177919,1789106166899094935,6530817372149,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
537,9.649057868,1789106166916974945,6530835252098,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
538,9.666960091,1789106166934877610,6530853154321,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
539,9.68491255,1789106166952829851,6530871106780,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
540,9.703094523,1789106166971011713,6530889288753,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
541,9.720927077,1789106166988844319,6530907121307,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
542,9.739224586,1789106167007141888,6530925418816,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
543,9.757000643,1789106167024917930,6530943194873,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
544,9.774987765,1789106167042905163,6530961181995,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
545,9.793617766,1789106167061535145,6530979811996,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
546,9.810327939,1789106167078245089,6530996522169,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
547,9.827965349,1789106167095882479,6531014159579,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
548,9.845933466,1789106167113850756,6531032127696,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
549,9.86403364,1789106167131950744,6531050227870,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
550,9.881861623,1789106167149778984,6531068055853,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
551,9.899860671,1789106167167778374,6531086054901,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
552,9.917868781,1789106167185786468,6531104063011,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
553,9.935978184,1789106167203895755,6531122172414,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
554,9.953831267,1789106167221748793,6531140025497,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
555,9.975127878,1789106167243045638,6531161322108,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
556,9.990429749,1789106167258347424,6531176623979,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
557,10.007188989,1789106167275106438,6531193383219,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
558,10.02485878,1789106167292775885,6531211053010,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
559,10.043194302,1789106167311111364,6531229388532,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
560,10.061087835,1789106167329004741,6531247282065,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
561,10.079117719,1789106167347034796,6531265311949,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
562,10.097099105,1789106167365015788,6531283293335,p8_a,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
